customer_id,customer_code,first_name,last_name,gender,age,city,state,join_date,contract_type,internet_service,payment_method,churn,data_usage_gb,call_minutes,sms_count,streaming_hours,device_count,monthly_charge,tax_amount,discount,payment_delay_days,late_fee,ticket_count,satisfaction_score
5799,CUST5799,Jennifer,Johnson,Female,48,Mumbai,Punjab,2022-04-16,Monthly,DSL,Credit Card,0,241.20916666666668,1283.5416666666667,421.0416666666667,137.51708333333332,3.5,1370.7150000000001,246.72833333333335,189.385,8.75,87.5,8.0,2.875
5800,CUST5800,Drew,Moody,Female,57,Mumbai,Maharashtra,2023-11-26,Monthly,5G,Credit Card,0,216.4225,1500.8333333333333,491.625,148.5975,3.0833333333333335,1398.908333333333,251.8025,163.82916666666668,9.5,95.0,6.0,4.333333333333333
5801,CUST5801,Christopher,Becker,Female,36,Delhi,Karnataka,2026-02-23,Quarterly,None,Debit Card,0,263.13916666666665,1537.3333333333333,421.0833333333333,117.32708333333333,3.2083333333333335,1270.3275,228.65916666666666,146.38750000000002,9.666666666666666,96.66666666666667,8.0,2.875
5802,CUST5802,Christian,Francis,Female,42,Pune,Delhi,2025-03-26,Quarterly,5G,Credit Card,0,273.43041666666664,1598.0416666666667,594.0416666666666,111.97666666666667,4.0,1450.9991666666665,261.1791666666667,166.815,9.75,97.5,0.0,5.0
5803,CUST5803,Rhonda,Parker,Female,38,Mumbai,Maharashtra,2025-11-05,Yearly,Fiber,Credit Card,0,263.57041666666663,1317.5416666666667,441.2083333333333,137.54625000000001,3.0,1330.8308333333332,239.54999999999998,133.02833333333334,10.25,102.5,5.0,2.6
5804,CUST5804,Michael,Herrera,Female,25,Delhi,Punjab,2022-07-21,Monthly,DSL,Debit Card,0,262.50124999999997,1536.9583333333333,547.25,117.58666666666666,3.7916666666666665,1474.2275,265.3591666666667,145.96916666666667,9.083333333333334,90.83333333333333,0.0,5.0
5805,CUST5805,Jennifer,Ramirez,Male,55,Pune,Karnataka,2026-04-14,Monthly,DSL,Net Banking,1,273.2966666666667,1523.9166666666667,503.4583333333333,131.22541666666666,4.0,1211.8174999999999,218.12583333333336,135.73333333333332,10.333333333333334,103.33333333333333,8.0,2.875
5806,CUST5806,Angela,Foley,Female,26,Chandigarh,Punjab,2021-05-21,Quarterly,None,Debit Card,0,281.07875,1402.5,524.5833333333334,125.7275,3.8333333333333335,1175.0991666666666,211.51833333333332,130.55666666666667,13.25,132.5,0.0,5.0
5807,CUST5807,Richard,Shea,Male,38,Pune,Maharashtra,2025-11-07,Yearly,None,Debit Card,0,194.76999999999998,1284.9583333333333,516.2916666666666,149.92125000000001,3.9166666666666665,1360.04,244.80583333333334,131.1225,9.583333333333334,95.83333333333333,2.0,1.0
5808,CUST5808,Samantha,Garza,Female,67,Chandigarh,Punjab,2023-03-11,Yearly,None,Credit Card,0,235.81625,1457.125,496.8333333333333,134.395,3.2083333333333335,1200.1108333333334,216.01916666666668,126.35583333333334,10.25,102.5,5.0,2.4
5809,CUST5809,Isaiah,Kennedy,Female,37,Pune,Delhi,2022-02-21,Yearly,DSL,Net Banking,0,240.2770833333333,1637.9166666666667,503.0416666666667,144.37875,3.2083333333333335,1436.1058333333333,258.5,162.8725,7.916666666666667,79.16666666666667,2.0,2.0
5810,CUST5810,Virginia,Roberts,Female,69,Bangalore,Delhi,2023-02-05,Monthly,None,Credit Card,0,213.73708333333332,1610.25,544.2083333333334,133.93041666666667,3.875,1228.5966666666666,221.1475,179.77166666666668,11.416666666666666,114.16666666666667,3.0,3.3333333333333335
5811,CUST5811,Nicholas,Gomez,Male,24,Mumbai,Maharashtra,2024-11-07,Yearly,None,Net Banking,0,248.14458333333334,1396.0416666666667,520.875,150.98833333333334,3.625,1250.7391666666667,225.1341666666667,140.70333333333335,9.0,90.0,6.0,2.6666666666666665
5812,CUST5812,Corey,Perez,Male,64,Bangalore,Karnataka,2021-12-30,Yearly,Fiber,Debit Card,0,270.33666666666664,1278.0416666666667,602.2083333333334,141.00583333333333,3.625,1130.2258333333332,203.43999999999997,129.74166666666667,8.5,85.0,3.0,4.333333333333333
5813,CUST5813,Nathaniel,Jordan,Male,37,Mumbai,Punjab,2022-07-30,Quarterly,DSL,UPI,0,320.86875000000003,1515.9166666666667,530.2083333333334,110.24,2.7916666666666665,1465.5133333333333,263.79083333333335,163.92583333333334,6.166666666666667,61.666666666666664,7.0,3.4285714285714284
5814,CUST5814,John,Beck,Male,27,Mumbai,Delhi,2026-03-04,Quarterly,DSL,Net Banking,0,253.58375,1726.0416666666667,443.375,103.16000000000001,3.2916666666666665,1348.6858333333332,242.76166666666666,115.11583333333333,7.583333333333333,75.83333333333333,8.0,2.75
5815,CUST5815,Kelly,Beck,Male,51,Delhi,Delhi,2022-05-02,Monthly,None,UPI,0,269.4941666666667,1506.75,578.375,117.48041666666666,3.0,1600.8774999999998,288.1566666666667,124.72916666666667,8.416666666666666,84.16666666666667,8.0,3.375
5816,CUST5816,Ashley,Lewis,Male,23,Pune,Karnataka,2022-05-19,Quarterly,None,Credit Card,0,231.99041666666668,1328.4166666666667,455.7916666666667,131.7775,3.2083333333333335,1174.9516666666666,211.49,176.45583333333332,7.0,70.0,6.0,3.6666666666666665
5817,CUST5817,Adam,Duran,Female,61,Pune,Karnataka,2021-07-22,Yearly,None,Credit Card,0,228.97,1378.4583333333333,562.0,125.46375,3.8333333333333335,1238.4783333333332,222.92583333333334,180.00249999999997,9.0,90.0,2.0,2.5
5818,CUST5818,Tommy,Hamilton,Male,59,Chandigarh,Delhi,2024-01-22,Monthly,Fiber,Credit Card,1,234.08375,1761.0,489.4166666666667,107.96333333333332,3.25,1809.0766666666668,325.6325,183.8033333333333,9.583333333333334,95.83333333333333,7.0,3.5714285714285716
5819,CUST5819,Jennifer,Pham,Male,23,Chandigarh,Delhi,2025-08-07,Yearly,DSL,Net Banking,0,193.0725,1860.4583333333333,436.9166666666667,117.675,3.8333333333333335,1085.4358333333332,195.37833333333333,174.81916666666666,7.916666666666667,79.16666666666667,0.0,5.0
5820,CUST5820,Philip,White,Female,52,Delhi,Delhi,2022-03-29,Monthly,5G,Net Banking,0,251.41458333333333,1435.7083333333333,450.2916666666667,148.23875,3.5833333333333335,1158.9975000000002,208.6191666666667,142.82166666666666,6.666666666666667,66.66666666666667,4.0,1.75
5821,CUST5821,Richard,Walker,Female,39,Pune,Punjab,2021-05-23,Yearly,5G,UPI,0,265.54041666666666,1640.9583333333333,574.7083333333334,112.21166666666666,3.3333333333333335,1757.4666666666665,316.34499999999997,134.67,9.833333333333334,98.33333333333333,4.0,3.25
5822,CUST5822,Joshua,Rios,Male,32,Delhi,Delhi,2024-02-10,Yearly,5G,Debit Card,1,249.56958333333333,1667.0833333333333,475.875,107.80125,3.7916666666666665,1414.1325,254.5425,157.7475,11.583333333333334,115.83333333333333,6.0,4.0
5823,CUST5823,Lisa,Rodriguez,Female,61,Pune,Maharashtra,2023-08-30,Yearly,DSL,Debit Card,1,280.4975,1291.6666666666667,543.6666666666666,94.30375,3.5416666666666665,1459.8225000000002,262.7683333333333,115.63,13.666666666666666,136.66666666666666,8.0,3.375
5824,CUST5824,Caitlin,Shepherd,Male,30,Bangalore,Delhi,2023-07-17,Quarterly,None,Debit Card,0,219.89833333333334,1447.2916666666667,531.0,129.12708333333333,3.0,1616.8858333333335,291.04,149.34666666666666,9.833333333333334,98.33333333333333,5.0,3.6
5825,CUST5825,Danielle,Edwards,Male,59,Delhi,Punjab,2023-06-10,Quarterly,Fiber,Credit Card,0,246.35958333333335,1351.25,515.0833333333334,148.58833333333334,3.25,1225.1016666666667,220.5175,189.0225,9.916666666666666,99.16666666666667,2.0,4.5
5826,CUST5826,Blake,Martinez,Female,28,Chandigarh,Punjab,2022-06-30,Monthly,None,Debit Card,1,291.92875,1623.5833333333333,514.2083333333334,149.24208333333334,3.2083333333333335,1724.5708333333332,310.4216666666667,108.185,13.333333333333334,133.33333333333334,7.0,3.857142857142857
5827,CUST5827,Tiffany,Johnson,Female,25,Chandigarh,Karnataka,2024-04-13,Monthly,Fiber,Net Banking,0,255.84208333333333,1512.25,480.7083333333333,144.59958333333333,3.5416666666666665,1376.9383333333333,247.84833333333333,121.35833333333333,6.916666666666667,69.16666666666667,3.0,1.6666666666666667
5828,CUST5828,Lisa,Johnson,Male,56,Bangalore,Delhi,2025-08-05,Quarterly,None,UPI,0,225.4425,1375.75,454.8333333333333,135.24916666666667,3.5,1484.3966666666665,267.19166666666666,126.60916666666667,10.5,105.0,0.0,5.0
5829,CUST5829,Lindsay,Robinson,Male,49,Delhi,Punjab,2024-12-09,Quarterly,DSL,Net Banking,0,226.34833333333333,1518.4583333333333,418.4166666666667,110.87333333333333,3.4166666666666665,1298.0833333333333,233.655,149.5325,10.083333333333334,100.83333333333333,4.0,1.5
5830,CUST5830,Chelsea,Sanchez,Male,44,Pune,Delhi,2022-08-11,Quarterly,Fiber,Net Banking,0,295.4329166666667,1452.7916666666667,405.9583333333333,112.93666666666667,3.875,1658.2791666666665,298.48833333333334,153.69166666666666,9.0,90.0,2.0,2.0
5831,CUST5831,Aaron,Sexton,Male,35,Chandigarh,Karnataka,2025-11-17,Monthly,5G,Net Banking,0,245.13666666666666,1600.875,501.7916666666667,154.51125,3.7916666666666665,1516.9216666666664,273.04583333333335,108.04166666666667,9.25,92.5,8.0,2.25
5832,CUST5832,Jesse,Chan,Female,19,Delhi,Karnataka,2026-02-11,Quarterly,5G,Debit Card,0,262.45458333333335,1646.0833333333333,484.2083333333333,91.50333333333333,3.1666666666666665,1587.5325,285.75666666666666,183.16750000000002,12.416666666666666,124.16666666666667,1.0,1.0
5833,CUST5833,Jeanette,Robinson,Female,21,Pune,Maharashtra,2024-08-02,Yearly,None,Credit Card,0,249.73583333333332,1555.8333333333333,483.7083333333333,144.91333333333333,3.2916666666666665,1190.0525,214.20833333333334,135.20333333333335,8.916666666666666,89.16666666666667,7.0,2.857142857142857
5834,CUST5834,Patricia,Berry,Male,42,Mumbai,Punjab,2021-12-21,Yearly,None,Credit Card,0,211.68375,1492.75,613.8333333333334,114.63666666666667,2.875,1523.9566666666667,274.31166666666667,107.08416666666666,8.916666666666666,89.16666666666667,1.0,1.0
5835,CUST5835,Stacey,Bell,Male,28,Bangalore,Delhi,2023-11-25,Monthly,DSL,Credit Card,0,280.7233333333333,1629.4166666666667,544.9583333333334,121.65791666666667,3.25,1436.2425,258.5233333333333,138.96583333333334,9.166666666666666,91.66666666666667,3.0,3.0
5836,CUST5836,Brenda,Perez,Male,61,Pune,Maharashtra,2023-08-17,Yearly,DSL,Net Banking,0,249.1783333333333,1604.3333333333333,429.75,109.6075,3.0416666666666665,1523.7074999999998,274.26666666666665,141.94083333333333,11.916666666666666,119.16666666666667,1.0,1.0
5837,CUST5837,Edward,Smith,Male,28,Chandigarh,Karnataka,2024-03-14,Yearly,5G,Credit Card,0,236.17291666666665,1771.1666666666667,539.625,106.25083333333333,3.2916666666666665,1014.9358333333333,182.68916666666667,113.80916666666667,9.833333333333334,98.33333333333333,2.0,4.0
5838,CUST5838,Connie,Roberts,Male,28,Chandigarh,Delhi,2021-09-04,Quarterly,None,Net Banking,1,227.97375,1500.5,518.7083333333334,137.465,3.5833333333333335,1501.1958333333332,270.21416666666664,149.5275,11.833333333333334,118.33333333333333,8.0,3.125
5839,CUST5839,Barbara,Turner,Male,59,Bangalore,Delhi,2021-10-07,Monthly,DSL,Net Banking,0,275.6358333333333,1603.2083333333333,550.4166666666666,124.31416666666667,2.9583333333333335,1232.9166666666667,221.92333333333332,159.21666666666667,8.0,80.0,7.0,3.4285714285714284
5840,CUST5840,Bradley,Santiago,Female,42,Pune,Delhi,2023-02-10,Monthly,None,Credit Card,1,284.52791666666667,1556.0833333333333,445.5416666666667,125.10458333333332,3.625,1481.2758333333331,266.6308333333333,161.80083333333332,11.5,115.0,6.0,1.8333333333333333
5841,CUST5841,Michael,Baker,Female,48,Delhi,Karnataka,2025-01-18,Yearly,Fiber,UPI,0,247.2720833333333,1596.8333333333333,513.6666666666666,93.45208333333333,3.4166666666666665,1503.8500000000001,270.6933333333333,177.47083333333333,7.5,75.0,3.0,3.0
5842,CUST5842,Jacob,Johnson,Male,22,Bangalore,Karnataka,2024-01-17,Quarterly,DSL,Debit Card,0,236.74333333333334,1706.6666666666667,595.0416666666666,120.59083333333332,3.4166666666666665,1267.2691666666667,228.10833333333335,167.47,6.75,67.5,1.0,3.0
5843,CUST5843,Stephanie,Evans,Female,53,Mumbai,Maharashtra,2026-02-21,Quarterly,Fiber,Credit Card,0,242.35583333333332,1545.0416666666667,462.0,144.22583333333333,3.0416666666666665,1624.8766666666668,292.47833333333335,151.69833333333335,9.5,95.0,1.0,2.0
5844,CUST5844,Jamie,Dunn,Male,22,Chandigarh,Karnataka,2021-08-31,Monthly,5G,UPI,0,217.90333333333334,1394.5833333333333,569.25,132.22583333333333,4.0,1342.8725,241.71666666666667,173.38583333333335,12.5,125.0,1.0,3.0
5845,CUST5845,Tanya,Wu,Female,67,Bangalore,Punjab,2022-08-10,Yearly,DSL,Credit Card,0,232.11708333333334,1498.625,423.7916666666667,105.16958333333334,3.3333333333333335,1486.1833333333334,267.5125,170.08083333333335,9.583333333333334,95.83333333333333,0.0,5.0
5846,CUST5846,Jennifer,Chan,Male,24,Mumbai,Maharashtra,2024-01-14,Monthly,5G,Debit Card,0,267.9454166666667,1452.5833333333333,489.7916666666667,102.8925,3.4583333333333335,1206.335,217.14166666666665,132.19,11.833333333333334,118.33333333333333,4.0,3.25
5847,CUST5847,Jacob,Hunt,Female,32,Bangalore,Delhi,2026-02-27,Quarterly,Fiber,Net Banking,0,245.49208333333334,1499.4166666666667,506.7916666666667,101.18166666666667,3.7083333333333335,1659.7316666666666,298.75166666666667,158.23749999999998,9.666666666666666,96.66666666666667,4.0,3.25
5848,CUST5848,Stephanie,Jenkins,Male,64,Pune,Punjab,2025-06-02,Monthly,DSL,UPI,0,238.93833333333336,1598.1666666666667,513.625,139.615,3.125,1291.2233333333334,232.42083333333335,159.39916666666667,11.916666666666666,119.16666666666667,0.0,5.0
5849,CUST5849,Donald,Davis,Male,43,Delhi,Delhi,2021-12-03,Quarterly,5G,Net Banking,0,239.19041666666666,1508.8333333333333,390.9583333333333,161.05666666666667,3.25,1547.8091666666667,278.60583333333335,109.52416666666666,10.916666666666666,109.16666666666667,2.0,4.0
5850,CUST5850,Donald,Cummings,Male,26,Mumbai,Delhi,2022-05-16,Yearly,None,Credit Card,0,275.85083333333336,1429.2916666666667,490.125,113.63458333333334,3.4166666666666665,1270.2225,228.64,150.02333333333334,11.0,110.0,4.0,3.5
5851,CUST5851,Cindy,Ford,Female,48,Mumbai,Maharashtra,2023-10-24,Quarterly,None,Net Banking,0,225.20666666666668,1603.625,437.25,142.88458333333332,3.3333333333333335,1284.0833333333333,231.13583333333335,189.36166666666668,9.583333333333334,95.83333333333333,5.0,3.6
5852,CUST5852,Michelle,Allen,Female,35,Mumbai,Maharashtra,2026-01-28,Monthly,Fiber,Debit Card,0,257.79625000000004,1402.9166666666667,403.0833333333333,104.77499999999999,3.9166666666666665,1512.8658333333333,272.315,168.2575,11.416666666666666,114.16666666666667,1.0,2.0
5853,CUST5853,Christopher,Manning,Female,69,Pune,Maharashtra,2025-04-05,Quarterly,None,UPI,0,313.02791666666667,1839.9583333333333,499.2083333333333,125.01416666666667,3.2916666666666665,1498.6566666666668,269.7583333333333,146.305,9.25,92.5,0.0,5.0
5854,CUST5854,Elizabeth,Stewart,Female,34,Delhi,Delhi,2023-04-29,Quarterly,None,Debit Card,0,245.74833333333333,1472.5833333333333,533.6666666666666,65.93291666666667,3.4583333333333335,1464.4558333333334,263.6016666666667,121.36916666666666,9.833333333333334,98.33333333333333,0.0,5.0
5855,CUST5855,Jim,Martinez,Male,30,Delhi,Delhi,2023-12-28,Quarterly,None,Debit Card,0,287.9954166666667,1323.8333333333333,498.1666666666667,125.57416666666667,3.4583333333333335,1328.5983333333334,239.1483333333333,147.545,9.333333333333334,93.33333333333333,4.0,2.5
5856,CUST5856,Jose,Rivera,Male,38,Mumbai,Maharashtra,2021-08-23,Quarterly,5G,Net Banking,0,263.71875,1342.9583333333333,481.4166666666667,128.60541666666668,3.7916666666666665,1374.6833333333334,247.4425,141.85416666666666,13.083333333333334,130.83333333333334,3.0,3.3333333333333335
5857,CUST5857,Tiffany,Jones,Male,18,Chandigarh,Karnataka,2021-09-20,Yearly,None,Debit Card,0,276.355,1607.0833333333333,546.75,103.58666666666666,3.3333333333333335,1257.5916666666667,226.36666666666667,185.10916666666665,7.416666666666667,74.16666666666667,3.0,4.0
5858,CUST5858,Charles,Jackson,Male,58,Delhi,Maharashtra,2025-04-26,Quarterly,Fiber,Credit Card,0,255.6925,1263.7916666666667,520.9166666666666,137.09375,3.4583333333333335,1363.0266666666666,245.345,160.22,9.75,97.5,4.0,3.25
5859,CUST5859,Lisa,Hoover,Female,19,Delhi,Karnataka,2021-06-08,Yearly,5G,UPI,0,211.24041666666668,1703.75,507.2083333333333,111.2375,3.4166666666666665,1182.4708333333333,212.845,125.49916666666667,10.75,107.5,0.0,5.0
5860,CUST5860,John,Scott,Male,64,Chandigarh,Punjab,2022-12-31,Monthly,DSL,Credit Card,0,252.78875000000002,1547.5833333333333,526.3333333333334,107.76541666666667,3.75,1488.1691666666666,267.87083333333334,147.6825,13.166666666666666,131.66666666666666,5.0,2.8
5861,CUST5861,Alexander,Murphy,Female,57,Chandigarh,Karnataka,2024-01-13,Quarterly,Fiber,Debit Card,0,274.84125,1564.1666666666667,575.4166666666666,111.5475,3.4166666666666665,1720.4108333333334,309.67333333333335,152.80833333333334,11.0,110.0,5.0,2.0
5862,CUST5862,Jennifer,Griffin,Male,37,Pune,Karnataka,2024-11-16,Quarterly,Fiber,Net Banking,0,279.79041666666666,1286.625,434.9583333333333,108.96749999999999,4.291666666666667,1651.7741666666668,297.3208333333333,135.24,8.083333333333334,80.83333333333333,1.0,1.0
5863,CUST5863,Kendra,King,Male,66,Chandigarh,Punjab,2025-04-02,Quarterly,DSL,Credit Card,1,256.51375,1878.25,479.3333333333333,128.57958333333332,3.875,1338.4516666666666,240.92083333333335,197.125,10.5,105.0,8.0,2.375
5864,CUST5864,Julie,Kelley,Female,24,Bangalore,Delhi,2023-10-21,Yearly,DSL,Debit Card,0,262.90000000000003,1139.6666666666667,558.9583333333334,131.465,3.5833333333333335,1616.9158333333332,291.045,169.46,10.166666666666666,101.66666666666667,3.0,4.0
5865,CUST5865,Jerry,Frye,Female,25,Bangalore,Delhi,2023-02-22,Monthly,5G,Net Banking,0,231.73000000000002,1332.9583333333333,465.2083333333333,113.91916666666667,3.7083333333333335,1349.2108333333333,242.85833333333335,134.11416666666665,12.5,125.0,0.0,5.0
5866,CUST5866,Justin,Sandoval,Female,55,Delhi,Maharashtra,2022-05-15,Monthly,DSL,Debit Card,1,214.19291666666666,1640.6666666666667,423.5416666666667,175.3033333333333,3.875,1047.5775,188.56333333333336,128.56,11.166666666666666,111.66666666666667,7.0,3.0
5867,CUST5867,Julie,Bell,Male,61,Chandigarh,Delhi,2023-09-05,Quarterly,Fiber,UPI,1,216.50583333333336,1533.9166666666667,546.5416666666666,125.695,3.25,1229.7925,221.36166666666668,150.99666666666667,10.416666666666666,104.16666666666667,7.0,3.857142857142857
5868,CUST5868,Bryan,Conway,Female,59,Bangalore,Maharashtra,2023-02-04,Monthly,Fiber,Debit Card,0,237.95541666666668,1661.125,507.5833333333333,126.06791666666668,4.291666666666667,1576.4608333333333,283.7625,150.85083333333333,6.5,65.0,8.0,2.625
5869,CUST5869,Jessica,Johnson,Male,43,Mumbai,Maharashtra,2026-01-19,Monthly,DSL,UPI,0,217.56458333333333,1359.0833333333333,478.2083333333333,133.64041666666665,4.125,1642.0833333333333,295.5758333333333,194.35166666666666,10.916666666666666,109.16666666666667,1.0,2.0
5870,CUST5870,Jeffrey,Johnson,Male,37,Pune,Delhi,2022-07-24,Monthly,Fiber,UPI,0,235.72208333333333,1554.9583333333333,467.0,134.55041666666668,3.375,1781.9275,320.74666666666667,163.01416666666668,8.166666666666666,81.66666666666667,0.0,5.0
5871,CUST5871,John,Hernandez,Male,24,Pune,Delhi,2022-06-09,Quarterly,Fiber,Net Banking,0,253.68875,1581.4166666666667,511.5833333333333,125.33749999999999,3.8333333333333335,1329.3791666666668,239.28833333333333,176.5725,9.666666666666666,96.66666666666667,7.0,2.7142857142857144
5872,CUST5872,Bryan,Hall,Female,37,Delhi,Delhi,2024-01-06,Quarterly,Fiber,UPI,0,289.02125,1403.0833333333333,610.625,122.97125,3.1666666666666665,1344.6125,242.03083333333333,119.2375,7.75,77.5,7.0,2.4285714285714284
5873,CUST5873,Shannon,Clark,Female,22,Delhi,Karnataka,2026-02-18,Monthly,DSL,Net Banking,0,240.36749999999998,1684.875,464.6666666666667,131.10375000000002,3.75,1668.25,300.285,146.88833333333335,12.5,125.0,5.0,2.8
5874,CUST5874,Andre,Bennett,Female,39,Chandigarh,Punjab,2022-12-25,Monthly,DSL,Net Banking,0,193.76708333333332,1530.25,588.875,118.01208333333334,3.0416666666666665,1404.9399999999998,252.88916666666668,124.765,8.916666666666666,89.16666666666667,5.0,3.2
5875,CUST5875,Joshua,Rice,Female,42,Pune,Punjab,2026-03-11,Monthly,Fiber,Credit Card,1,270.545,1793.875,518.3333333333334,132.68,3.25,1457.66,262.37916666666666,198.10833333333335,10.25,102.5,7.0,3.142857142857143
5876,CUST5876,Michael,Silva,Female,55,Chandigarh,Delhi,2025-06-16,Monthly,5G,Net Banking,0,228.90958333333333,1224.4583333333333,492.7083333333333,152.91208333333333,3.5416666666666665,1735.3225,312.35833333333335,94.5425,8.666666666666666,86.66666666666667,7.0,3.7142857142857144
5877,CUST5877,Brenda,Peterson,Male,70,Mumbai,Maharashtra,2026-04-10,Monthly,None,Net Banking,0,273.34,1525.75,415.8333333333333,137.58208333333332,3.6666666666666665,1413.7583333333332,254.475,164.30166666666668,11.0,110.0,5.0,3.4
5878,CUST5878,Joseph,Anderson,Female,34,Chandigarh,Delhi,2022-02-24,Monthly,DSL,UPI,0,268.90541666666667,1689.2916666666667,466.6666666666667,117.16291666666666,3.3333333333333335,1248.8016666666665,224.78333333333333,123.73083333333334,11.583333333333334,115.83333333333333,2.0,4.0
5879,CUST5879,Cody,Jones,Male,54,Delhi,Punjab,2024-05-21,Monthly,None,UPI,1,260.30375,1484.625,422.875,139.97708333333333,3.9166666666666665,1251.4833333333333,225.26666666666665,132.0375,11.666666666666666,116.66666666666667,6.0,3.5
5880,CUST5880,Denise,Rose,Male,40,Chandigarh,Karnataka,2021-11-10,Quarterly,Fiber,UPI,0,271.60291666666666,1546.8333333333333,511.25,137.51250000000002,4.25,1528.0316666666668,275.045,115.6075,9.833333333333334,98.33333333333333,0.0,5.0
5881,CUST5881,Marcus,Peters,Female,26,Mumbai,Maharashtra,2022-05-04,Quarterly,DSL,Debit Card,0,248.1520833333333,1556.5833333333333,557.1666666666666,116.29208333333334,3.25,1545.9975000000002,278.28000000000003,123.07166666666666,12.916666666666666,129.16666666666666,2.0,1.0
5882,CUST5882,Diana,Thornton,Male,49,Delhi,Karnataka,2023-07-27,Quarterly,5G,UPI,0,260.50875,1299.125,529.625,142.28583333333333,3.6666666666666665,1391.9425,250.55083333333334,158.87583333333333,10.333333333333334,103.33333333333333,3.0,2.3333333333333335
5883,CUST5883,Jessica,Atkins,Male,18,Delhi,Delhi,2022-01-17,Yearly,None,Credit Card,0,217.98125000000002,1234.8333333333333,370.5416666666667,98.425,3.7916666666666665,1653.4825,297.62583333333333,150.85999999999999,10.5,105.0,5.0,4.2
5884,CUST5884,Matthew,Jenkins,Female,57,Pune,Delhi,2025-08-13,Quarterly,DSL,Credit Card,0,252.26,1306.5833333333333,514.375,141.68083333333334,3.0416666666666665,1377.6808333333336,247.9825,161.56583333333333,9.166666666666666,91.66666666666667,0.0,5.0
5885,CUST5885,Sarah,Christian,Female,69,Chandigarh,Maharashtra,2022-03-23,Quarterly,5G,Net Banking,0,256.05583333333334,1058.0833333333333,555.8333333333334,124.45708333333333,4.0,1411.5874999999999,254.085,137.8816666666667,10.25,102.5,3.0,2.0
5886,CUST5886,Brian,Garrison,Male,34,Mumbai,Punjab,2024-06-09,Quarterly,5G,Debit Card,0,195.92499999999998,1592.0833333333333,508.75,130.44791666666666,3.375,1453.5974999999999,261.64916666666664,166.89583333333334,11.083333333333334,110.83333333333333,4.0,2.5
5887,CUST5887,Joshua,Rogers,Male,66,Delhi,Maharashtra,2022-04-02,Yearly,DSL,UPI,0,270.9458333333333,1694.0833333333333,526.875,116.28916666666667,3.375,1259.6058333333333,226.72916666666666,151.33416666666668,5.833333333333333,58.333333333333336,3.0,3.6666666666666665
5888,CUST5888,Karen,King,Female,46,Mumbai,Maharashtra,2024-03-15,Yearly,5G,Credit Card,0,262.57958333333335,1406.5,444.6666666666667,130.01333333333335,3.375,1379.915,248.385,155.38833333333335,8.583333333333334,85.83333333333333,4.0,2.25
5889,CUST5889,Kimberly,Smith,Male,57,Pune,Karnataka,2023-05-01,Monthly,None,UPI,1,223.71166666666667,1340.5,519.6666666666666,124.50708333333334,3.2916666666666665,1463.3483333333334,263.4025,152.42749999999998,10.083333333333334,100.83333333333333,7.0,3.0
5890,CUST5890,Melanie,Porter,Male,50,Mumbai,Maharashtra,2024-03-31,Yearly,5G,Debit Card,0,199.92583333333334,1387.9583333333333,439.0,107.66541666666666,3.7083333333333335,1387.1225000000002,249.68083333333334,130.51916666666668,12.166666666666666,121.66666666666667,1.0,2.0
5891,CUST5891,Phillip,Palmer,Male,37,Bangalore,Delhi,2024-05-13,Quarterly,DSL,UPI,0,278.28208333333333,1697.5,442.1666666666667,121.04666666666667,3.4166666666666665,1115.1566666666665,200.72833333333332,127.19,11.166666666666666,111.66666666666667,2.0,4.5
5892,CUST5892,Jason,Edwards,Male,54,Chandigarh,Karnataka,2022-03-14,Monthly,Fiber,UPI,0,243.69916666666666,1690.625,520.7083333333334,100.10000000000001,4.083333333333333,1638.1933333333334,294.875,161.8841666666667,13.0,130.0,0.0,5.0
5893,CUST5893,Alexandra,Williams,Female,44,Delhi,Punjab,2023-06-22,Monthly,Fiber,Credit Card,0,218.15916666666666,1763.2916666666667,558.5,132.28333333333333,3.4166666666666665,1341.9750000000001,241.55666666666664,197.545,8.416666666666666,84.16666666666667,0.0,5.0
5894,CUST5894,Melissa,Barker,Male,26,Chandigarh,Maharashtra,2025-01-23,Quarterly,None,Credit Card,0,256.90791666666667,1679.6666666666667,438.7083333333333,126.57833333333333,3.2083333333333335,1439.7816666666668,259.16,143.6925,7.75,77.5,8.0,2.5
5895,CUST5895,Melissa,Spencer,Female,38,Bangalore,Karnataka,2024-07-12,Quarterly,DSL,Net Banking,0,292.97583333333336,1497.5,472.5,114.00458333333334,3.9583333333333335,1584.9908333333333,285.29833333333335,159.29833333333332,12.166666666666666,121.66666666666667,3.0,1.3333333333333333
5896,CUST5896,Cynthia,Williams,Female,54,Pune,Punjab,2023-04-13,Quarterly,5G,Debit Card,0,233.67291666666665,1557.0833333333333,545.0,126.5575,3.875,1147.9941666666666,206.63916666666668,130.89916666666667,8.583333333333334,85.83333333333333,8.0,2.625
5897,CUST5897,Caleb,Smith,Female,34,Chandigarh,Delhi,2025-02-03,Monthly,Fiber,UPI,0,210.74708333333334,1492.4583333333333,454.75,80.71458333333334,3.1666666666666665,1442.8149999999998,259.70750000000004,122.25416666666666,10.833333333333334,108.33333333333333,3.0,5.0
